"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
60,25,0.3,"TT",20.7818886623445
60,75,0.3,"TT",14.9716530391358
90,25,0.3,"TT",21.1561597593307
90,75,0.3,"TT",16.3412671644735
60,25,0.3,"AC",25.7337187077072
60,75,0.3,"AC",19.4431077053155
90,25,0.3,"AC",27.2518207696515
90,75,0.3,"AC",19.6801463812683
60,25,0.3,"TT",20.03880461352
60,75,0.3,"TT",15.0440560554944
90,25,0.3,"TT",20.5234713285285
90,75,0.3,"TT",18.2426543114475
60,25,0.3,"AC",26.2437088971192
60,75,0.3,"AC",21.8127267766915
90,25,0.3,"AC",28.9496024704287
90,75,0.3,"AC",22.581573665434
60,25,0.3,"TT",19.6513385039968
60,75,0.3,"TT",14.997821152046
90,25,0.3,"TT",19.3571880769932
90,75,0.3,"TT",16.252553694563
60,25,0.3,"AC",24.3550291260972
60,75,0.3,"AC",18.8687188068863
90,25,0.3,"AC",27.3824428155604
90,75,0.3,"AC",21.7462149382802
60,25,0.3,"TT",20.5893394401122
60,75,0.3,"TT",15.8260018114943
90,25,0.3,"TT",21.3371381013188
90,75,0.3,"TT",15.2950648816822
60,25,0.3,"AC",23.6757448566649
60,75,0.3,"AC",18.833843559096
90,25,0.3,"AC",26.1752142485742
90,75,0.3,"AC",21.8141098594252
60,25,0.3,"TT",20.2358659910107
60,75,0.3,"TT",13.3245866130112
90,25,0.3,"TT",21.3847819621627
90,75,0.3,"TT",17.5678176713142
60,25,0.3,"AC",25.890072269292
60,75,0.3,"AC",18.65651696373
90,25,0.3,"AC",26.1702354586484
90,75,0.3,"AC",21.4424828628262
60,25,0.3,"TT",20.3396287356379
60,75,0.3,"TT",14.4124543930737
90,25,0.3,"TT",22.1865517918716
90,75,0.3,"TT",17.3046440167591
60,25,0.3,"AC",25.3505663115756
60,75,0.3,"AC",18.1266896893836
90,25,0.3,"AC",27.8273430710422
90,75,0.3,"AC",22.88759853824
60,25,0.3,"TT",20.9088858403509
60,75,0.3,"TT",15.2884072151394
90,25,0.3,"TT",22.4047237271274
90,75,0.3,"TT",15.3531490706364
60,25,0.3,"AC",26.4367715114026
60,75,0.3,"AC",18.5292550919255
90,25,0.3,"AC",27.1551867472031
90,75,0.3,"AC",20.8451967634504
60,25,0.3,"TT",20.7301688204238
60,75,0.3,"TT",14.3435256324798
90,25,0.3,"TT",23.1067235318466
90,75,0.3,"TT",16.6189305943286
60,25,0.3,"AC",23.5731187961104
60,75,0.3,"AC",19.4304534169026
90,25,0.3,"AC",26.461689996912
90,75,0.3,"AC",19.1843697664385
60,25,0.3,"TT",17.9278967986474
60,75,0.3,"TT",14.5380524237889
90,25,0.3,"TT",21.3921214336778
90,75,0.3,"TT",16.5587454795485
60,25,0.3,"AC",26.0211223580111
60,75,0.3,"AC",18.4761404543291
90,25,0.3,"AC",26.6787599189794
90,75,0.3,"AC",20.018893148985
60,25,0.3,"TT",18.7369400396503
60,75,0.3,"TT",13.8979352683061
90,25,0.3,"TT",21.120127792556
90,75,0.3,"TT",17.6491421563886
60,25,0.3,"AC",24.0251898358317
60,75,0.3,"AC",19.91247866741
90,25,0.3,"AC",26.2115748970336
90,75,0.3,"AC",21.4798750512729
60,25,0.3,"TT",20.0769329850983
60,75,0.3,"TT",15.3198101588196
90,25,0.3,"TT",20.7730752012321
90,75,0.3,"TT",17.8888257288536
60,25,0.3,"AC",24.5717785224566
60,75,0.3,"AC",20.7848827486416
90,25,0.3,"AC",26.1947649371888
90,75,0.3,"AC",20.5922202951528
60,25,0.3,"TT",19.3809875095127
60,75,0.3,"TT",13.2306396464458
90,25,0.3,"TT",20.3268948608194
90,75,0.3,"TT",16.7851700507699
60,25,0.3,"AC",25.8392691999289
60,75,0.3,"AC",18.87224222584
90,25,0.3,"AC",28.0297574379992
90,75,0.3,"AC",22.2114336786899
60,25,0.3,"TT",21.1077626422867
60,75,0.3,"TT",14.4894064923393
90,25,0.3,"TT",20.7466056092668
90,75,0.3,"TT",17.8597970830176
60,25,0.3,"AC",24.3648737409292
60,75,0.3,"AC",17.730558593944
90,25,0.3,"AC",25.4408806235354
90,75,0.3,"AC",22.0468958721251
60,25,0.3,"TT",21.2731018712843
60,75,0.3,"TT",13.015991977765
90,25,0.3,"TT",20.4695335580251
90,75,0.3,"TT",16.7588758531983
60,25,0.3,"AC",24.242626057927
60,75,0.3,"AC",18.050063886065
90,25,0.3,"AC",27.4148320313399
90,75,0.3,"AC",20.3566659118548
60,25,0.3,"TT",19.3864502005677
60,75,0.3,"TT",14.0373806914986
90,25,0.3,"TT",21.2646689703803
90,75,0.3,"TT",16.3822124718051
60,25,0.3,"AC",25.8691200122596
60,75,0.3,"AC",19.8059555383437
90,25,0.3,"AC",25.5737651081524
90,75,0.3,"AC",22.2561900090433
60,25,0.3,"TT",20.7962884671573
60,75,0.3,"TT",14.9970417964477
90,25,0.3,"TT",20.7795433605105
90,75,0.3,"TT",16.1469142673727
60,25,0.3,"AC",25.317610323784
60,75,0.3,"AC",20.5242298460741
90,25,0.3,"AC",27.229905103926
90,75,0.3,"AC",20.8053748696574
60,25,0.3,"TT",19.7236722180865
60,75,0.3,"TT",15.5021793210323
90,25,0.3,"TT",20.4808761014304
90,75,0.3,"TT",16.7681162084802
60,25,0.3,"AC",22.5762022386889
60,75,0.3,"AC",19.7037028161993
90,25,0.3,"AC",25.8757331368639
90,75,0.3,"AC",21.8894773178933
60,25,0.3,"TT",19.686085582991
60,75,0.3,"TT",15.384278466934
90,25,0.3,"TT",20.4327445610127
90,75,0.3,"TT",15.9949533210573
60,25,0.3,"AC",24.7853574968459
60,75,0.3,"AC",18.1279079445009
90,25,0.3,"AC",28.6070642988778
90,75,0.3,"AC",22.2007931414585
60,25,0.3,"TT",21.3437310305737
60,75,0.3,"TT",14.9967419617218
90,25,0.3,"TT",22.7871671034994
90,75,0.3,"TT",14.6067807240581
60,25,0.3,"AC",25.3588360730949
60,75,0.3,"AC",19.0217026048619
90,25,0.3,"AC",27.5796050771417
90,75,0.3,"AC",21.9057239465084
60,25,0.3,"TT",18.7435929043869
60,75,0.3,"TT",15.7287651815795
90,25,0.3,"TT",21.4358975435063
90,75,0.3,"TT",17.7087057575564
60,25,0.3,"AC",26.6561037622873
60,75,0.3,"AC",20.8378728410919
90,25,0.3,"AC",27.1952236902359
90,75,0.3,"AC",22.0357074781609
60,25,0.3,"TT",22.1342210255752
60,75,0.3,"TT",14.2446628674064
90,25,0.3,"TT",20.6914856795641
90,75,0.3,"TT",16.8513961097795
60,25,0.3,"AC",25.4908228570674
60,75,0.3,"AC",19.3323263039948
90,25,0.3,"AC",26.0783198894468
90,75,0.3,"AC",19.8689198639404
60,25,0.3,"TT",20.2241553850937
60,75,0.3,"TT",15.3989129277873
90,25,0.3,"TT",22.6679556829472
90,75,0.3,"TT",15.3026320726683
60,25,0.3,"AC",25.7366995724615
60,75,0.3,"AC",19.6089111765056
90,25,0.3,"AC",24.4924301841524
90,75,0.3,"AC",21.9574605587202
60,25,0.3,"TT",20.5400156022777
60,75,0.3,"TT",15.6659954443001
90,25,0.3,"TT",21.1264628656217
90,75,0.3,"TT",15.799028881365
60,25,0.3,"AC",23.7942627888778
60,75,0.3,"AC",19.7206741274214
90,25,0.3,"AC",27.1136673830038
90,75,0.3,"AC",20.7734451340248
60,25,0.3,"TT",19.5388006013797
60,75,0.3,"TT",14.9266293792649
90,25,0.3,"TT",20.3883245975671
90,75,0.3,"TT",17.9842311967546
60,25,0.3,"AC",25.9211986677473
60,75,0.3,"AC",20.7780678131099
90,25,0.3,"AC",27.0988912846346
90,75,0.3,"AC",21.1012433878326
60,25,0.3,"TT",19.7713111144507
60,75,0.3,"TT",14.4424858963336
90,25,0.3,"TT",21.9479383073815
90,75,0.3,"TT",15.5999336298038
60,25,0.3,"AC",26.2030065631143
60,75,0.3,"AC",19.9108534307416
90,25,0.3,"AC",26.6527094046348
90,75,0.3,"AC",20.4384306494116
60,25,0.3,"TT",19.7440820404814
60,75,0.3,"TT",13.9276155497998
90,25,0.3,"TT",20.9561294970165
90,75,0.3,"TT",16.4102869252102
60,25,0.3,"AC",26.6480290672927
60,75,0.3,"AC",19.4411152471651
90,25,0.3,"AC",26.7541708044911
90,75,0.3,"AC",21.4589079260477
60,25,0.3,"TT",20.9855196611666
60,75,0.3,"TT",13.916921346498
90,25,0.3,"TT",21.504005501944
90,75,0.3,"TT",17.2981212377661
60,25,0.3,"AC",24.6738383481961
60,75,0.3,"AC",19.8236193705636
90,25,0.3,"AC",27.724634154763
90,75,0.3,"AC",20.2112061529287
60,25,0.3,"TT",20.898037221926
60,75,0.3,"TT",14.1409580659125
90,25,0.3,"TT",21.1557624213712
90,75,0.3,"TT",17.1128752355727
60,25,0.3,"AC",25.0746938403491
60,75,0.3,"AC",19.661447653163
90,25,0.3,"AC",28.8871721417633
90,75,0.3,"AC",21.0978860117053
60,25,0.3,"TT",20.907116872961
60,75,0.3,"TT",13.6536319979617
90,25,0.3,"TT",20.5684246290689
90,75,0.3,"TT",18.5907848771762
60,25,0.3,"AC",25.1602013184108
60,75,0.3,"AC",21.0685483601012
90,25,0.3,"AC",26.8446417436887
90,75,0.3,"AC",21.1353709027816
60,25,0.3,"TT",22.5551055714068
60,75,0.3,"TT",15.518890748857
90,25,0.3,"TT",20.4148844595126
90,75,0.3,"TT",17.3983492192482
60,25,0.3,"AC",23.7633925172527
60,75,0.3,"AC",20.5703545207425
90,25,0.3,"AC",25.1736088172579
90,75,0.3,"AC",21.6965837509445
60,25,0.3,"TT",20.1422007092176
60,75,0.3,"TT",16.4605128620339
90,25,0.3,"TT",21.7747492868598
90,75,0.3,"TT",15.6654739166487
60,25,0.3,"AC",26.7618570582534
60,75,0.3,"AC",19.708140771804
90,25,0.3,"AC",24.3127119245158
90,75,0.3,"AC",20.2579511394865
60,25,0.3,"TT",21.4098220672409
60,75,0.3,"TT",16.1352939496804
90,25,0.3,"TT",21.1376594320323
90,75,0.3,"TT",17.4567060843851
60,25,0.3,"AC",24.6138123307362
60,75,0.3,"AC",17.9289898010665
90,25,0.3,"AC",27.9612698318779
90,75,0.3,"AC",20.2054310977207
60,25,0.3,"TT",20.2620120350619
60,75,0.3,"TT",15.4869897062253
90,25,0.3,"TT",21.8001941458915
90,75,0.3,"TT",17.2501821714024
60,25,0.3,"AC",22.9865929633935
60,75,0.3,"AC",19.5133218536927
90,25,0.3,"AC",26.4596037955136
90,75,0.3,"AC",21.4554245542569
60,25,0.3,"TT",20.6514473716089
60,75,0.3,"TT",15.4854828741404
90,25,0.3,"TT",22.724732614365
90,75,0.3,"TT",16.7528697672209
60,25,0.3,"AC",26.0063148859967
60,75,0.3,"AC",20.0672894084114
90,25,0.3,"AC",27.2844150952697
90,75,0.3,"AC",21.7197601343568
60,25,0.3,"TT",19.5192491223928
60,75,0.3,"TT",15.1108867538642
90,25,0.3,"TT",21.7201209669832
90,75,0.3,"TT",16.0632082825748
60,25,0.3,"AC",26.4422578302362
60,75,0.3,"AC",18.4700904612316
90,25,0.3,"AC",26.1210386083928
90,75,0.3,"AC",22.1825529802476
60,25,0.3,"TT",20.271310528949
60,75,0.3,"TT",12.3757497894672
90,25,0.3,"TT",21.9723312766872
90,75,0.3,"TT",16.0706544783074
60,25,0.3,"AC",24.509147473737
60,75,0.3,"AC",20.2858258033887
90,25,0.3,"AC",29.8189167886392
90,75,0.3,"AC",21.5774286602688
60,25,0.3,"TT",20.0754214034509
60,75,0.3,"TT",15.7685861907058
90,25,0.3,"TT",23.2420148145718
90,75,0.3,"TT",15.8616377142522
60,25,0.3,"AC",24.34438789985
60,75,0.3,"AC",20.3717449148507
90,25,0.3,"AC",26.7201361136737
90,75,0.3,"AC",23.0065356451345
60,25,0.3,"TT",20.9963351388733
60,75,0.3,"TT",14.1173297382503
90,25,0.3,"TT",20.4608270429993
90,75,0.3,"TT",16.130578190387
60,25,0.3,"AC",24.0880404182928
60,75,0.3,"AC",20.7509248272655
90,25,0.3,"AC",26.8015499011874
90,75,0.3,"AC",20.0884149712807
60,25,0.3,"TT",20.361751200605
60,75,0.3,"TT",15.488483449577
90,25,0.3,"TT",21.8805657359357
90,75,0.3,"TT",17.0847390010349
60,25,0.3,"AC",24.4928936525182
60,75,0.3,"AC",18.1977765394286
90,25,0.3,"AC",26.7167803955107
90,75,0.3,"AC",22.0332955026955
60,25,0.3,"TT",18.7783924442377
60,75,0.3,"TT",14.4580289937436
90,25,0.3,"TT",19.4739020089732
90,75,0.3,"TT",16.7292257475759
60,25,0.3,"AC",27.0709542056474
60,75,0.3,"AC",19.84001087132
90,25,0.3,"AC",26.823532696466
90,75,0.3,"AC",21.810111496553
60,25,0.3,"TT",21.2243079179631
60,75,0.3,"TT",14.6603227680298
90,25,0.3,"TT",22.9119581285634
90,75,0.3,"TT",17.6164479189878
60,25,0.3,"AC",23.8626727603901
60,75,0.3,"AC",21.3847277267646
90,25,0.3,"AC",27.4366998944164
90,75,0.3,"AC",21.2854620727825
60,25,0.3,"TT",19.2414278316311
60,75,0.3,"TT",15.3705902179896
90,25,0.3,"TT",21.4907900189702
90,75,0.3,"TT",16.4337126161521
60,25,0.3,"AC",26.5295540596991
60,75,0.3,"AC",19.4780217182046
90,25,0.3,"AC",30.103626368564
90,75,0.3,"AC",21.4079185051333
60,25,0.3,"TT",22.0181633240118
60,75,0.3,"TT",13.8702456250347
90,25,0.3,"TT",21.1056509109087
90,75,0.3,"TT",17.0199949308838
60,25,0.3,"AC",25.5329720590373
60,75,0.3,"AC",19.9843563526939
90,25,0.3,"AC",27.1515954194862
90,75,0.3,"AC",21.091478409355
60,25,0.3,"TT",19.3325893824172
60,75,0.3,"TT",15.0113348160843
90,25,0.3,"TT",22.127780076874
90,75,0.3,"TT",15.4354215473548
60,25,0.3,"AC",25.266398850036
60,75,0.3,"AC",19.490276917643
90,25,0.3,"AC",26.4961433138275
90,75,0.3,"AC",22.739701510183
60,25,0.3,"TT",20.6343641837084
60,75,0.3,"TT",14.1252745837886
90,25,0.3,"TT",21.4047904021952
90,75,0.3,"TT",14.9296763778087
60,25,0.3,"AC",26.9681831165844
60,75,0.3,"AC",18.4862797667844
90,25,0.3,"AC",24.909923353315
90,75,0.3,"AC",20.4818689263424
60,25,0.3,"TT",19.6746839326722
60,75,0.3,"TT",14.5807632376267
90,25,0.3,"TT",21.7764801661182
90,75,0.3,"TT",16.6255398230179
60,25,0.3,"AC",25.2549286432941
60,75,0.3,"AC",20.7152106015705
90,25,0.3,"AC",28.8346347349037
90,75,0.3,"AC",21.6025040987798
60,25,0.3,"TT",20.86373286905
60,75,0.3,"TT",13.9327205062249
90,25,0.3,"TT",20.2750273627917
90,75,0.3,"TT",16.7297458183834
60,25,0.3,"AC",26.6177959142248
60,75,0.3,"AC",21.509136209058
90,25,0.3,"AC",27.5207652186801
90,75,0.3,"AC",20.0089978053154
60,25,0.3,"TT",20.2861482880468
60,75,0.3,"TT",14.8769512356434
90,25,0.3,"TT",21.6705490281403
90,75,0.3,"TT",15.8115406678676
60,25,0.3,"AC",25.7783859908972
60,75,0.3,"AC",18.5761052793271
90,25,0.3,"AC",25.5294783130491
90,75,0.3,"AC",21.6379343550781
60,25,0.3,"TT",20.6589023140001
60,75,0.3,"TT",15.0257627385641
90,25,0.3,"TT",21.2853598825152
90,75,0.3,"TT",17.7564072573531
60,25,0.3,"AC",23.8763969209327
60,75,0.3,"AC",19.7479005319915
90,25,0.3,"AC",27.2408101680322
90,75,0.3,"AC",21.0684889362274
60,25,0.3,"TT",18.6797423171982
60,75,0.3,"TT",14.2634105145788
90,25,0.3,"TT",21.2577482931783
90,75,0.3,"TT",16.920912464807
60,25,0.3,"AC",25.9919420552179
60,75,0.3,"AC",19.0650659820155
90,25,0.3,"AC",26.0121187358084
90,75,0.3,"AC",22.0109626362359
60,25,0.3,"TT",21.5062014298302
60,75,0.3,"TT",14.7050613992327
90,25,0.3,"TT",22.4476354397667
90,75,0.3,"TT",13.5325681192861
60,25,0.3,"AC",25.6306761691806
60,75,0.3,"AC",20.3942980587293
90,25,0.3,"AC",27.3516993857161
90,75,0.3,"AC",22.9853276916282
60,25,0.3,"TT",20.3361523548725
60,75,0.3,"TT",14.2286555220552
90,25,0.3,"TT",21.3101924156455
90,75,0.3,"TT",13.5547269154885
60,25,0.3,"AC",25.5640517428577
60,75,0.3,"AC",17.0101164018974
90,25,0.3,"AC",25.6792740962401
90,75,0.3,"AC",21.0074304170818
60,25,0.3,"TT",20.1200950800461
60,75,0.3,"TT",14.6732795116355
90,25,0.3,"TT",20.3338000964706
90,75,0.3,"TT",15.4180260416297
60,25,0.3,"AC",25.6591742068605
60,75,0.3,"AC",19.2186713598266
90,25,0.3,"AC",25.231853509536
90,75,0.3,"AC",22.8854542640666
60,25,0.3,"TT",21.0820382222033
60,75,0.3,"TT",14.3819523571079
90,25,0.3,"TT",20.528813449348
90,75,0.3,"TT",17.7200642052399
60,25,0.3,"AC",27.6117823071916
60,75,0.3,"AC",20.5815772222998
90,25,0.3,"AC",28.1570711578652
90,75,0.3,"AC",22.5919621743353
60,25,0.3,"TT",19.8456102465593
60,75,0.3,"TT",14.682341258826
90,25,0.3,"TT",20.5397995474895
90,75,0.3,"TT",17.2265511464934
60,25,0.3,"AC",24.3593703477565
60,75,0.3,"AC",18.5886796947881
90,25,0.3,"AC",25.630461044888
90,75,0.3,"AC",20.2397158189858
60,25,0.3,"TT",19.4645063277288
60,75,0.3,"TT",15.2287738768207
90,25,0.3,"TT",21.9162973692508
90,75,0.3,"TT",18.8643651417784
60,25,0.3,"AC",24.7087833943637
60,75,0.3,"AC",19.1303790403563
90,25,0.3,"AC",27.1319007606313
90,75,0.3,"AC",20.9200187355123
60,25,0.3,"TT",19.579048813016
60,75,0.3,"TT",13.3324623311595
90,25,0.3,"TT",23.3672202242824
90,75,0.3,"TT",16.293492428015
60,25,0.3,"AC",25.0424761658913
60,75,0.3,"AC",20.7729448068049
90,25,0.3,"AC",27.2206709126037
90,75,0.3,"AC",21.1860658952502
60,25,0.3,"TT",20.353548501314
60,75,0.3,"TT",14.8221140065261
90,25,0.3,"TT",21.64182588257
90,75,0.3,"TT",16.4445141838242
60,25,0.3,"AC",27.1961198441972
60,75,0.3,"AC",18.3647333502117
90,25,0.3,"AC",27.5540590773666
90,75,0.3,"AC",20.0948374865643
60,25,0.3,"TT",18.236480171482
60,75,0.3,"TT",16.4407752678469
90,25,0.3,"TT",22.1769536601355
90,75,0.3,"TT",16.2994667642167
60,25,0.3,"AC",26.5931352500314
60,75,0.3,"AC",20.3889429503934
90,25,0.3,"AC",24.8139456149272
90,75,0.3,"AC",22.3917513778723
60,25,0.3,"TT",21.8970333929437
60,75,0.3,"TT",14.1469078301577
90,25,0.3,"TT",19.4367305139465
90,75,0.3,"TT",16.6212272275009
60,25,0.3,"AC",24.8171674803285
60,75,0.3,"AC",19.0380473646916
90,25,0.3,"AC",25.96881163758
90,75,0.3,"AC",21.7664594875067
60,25,0.3,"TT",20.1555488285351
60,75,0.3,"TT",15.5220414430452
90,25,0.3,"TT",22.5270442266096
90,75,0.3,"TT",15.1371144998337
60,25,0.3,"AC",26.6690608802354
60,75,0.3,"AC",21.5958712415803
90,25,0.3,"AC",26.5938397833126
90,75,0.3,"AC",22.4149247847645
60,25,0.3,"TT",19.8230675244432
60,75,0.3,"TT",16.4085944071624
90,25,0.3,"TT",19.6755124644973
90,75,0.3,"TT",14.5511307709377
60,25,0.3,"AC",25.70142532932
60,75,0.3,"AC",18.3112792380444
90,25,0.3,"AC",28.7469335180655
90,75,0.3,"AC",24.8620315419878
60,25,0.3,"TT",20.9453020270923
60,75,0.3,"TT",14.3219064475802
90,25,0.3,"TT",22.2015489202607
90,75,0.3,"TT",14.8499019929061
60,25,0.3,"AC",24.4607192894663
60,75,0.3,"AC",19.5814214053883
90,25,0.3,"AC",26.8152878821285
90,75,0.3,"AC",21.7053624664606
60,25,0.3,"TT",19.3795080404986
60,75,0.3,"TT",13.1986499849705
90,25,0.3,"TT",21.4123241742287
90,75,0.3,"TT",15.657999432405
60,25,0.3,"AC",24.3357462866736
60,75,0.3,"AC",20.707468311079
90,25,0.3,"AC",24.8378976098283
90,75,0.3,"AC",20.6524262052545
60,25,0.3,"TT",20.2963028440649
60,75,0.3,"TT",14.4635060504594
90,25,0.3,"TT",20.9327344233977
90,75,0.3,"TT",16.6530881053126
60,25,0.3,"AC",24.8855788072618
60,75,0.3,"AC",19.3207912935846
90,25,0.3,"AC",28.0313102045197
90,75,0.3,"AC",20.2964979528757
60,25,0.3,"TT",21.2804477429219
60,75,0.3,"TT",15.2736387113322
90,25,0.3,"TT",21.468048106257
90,75,0.3,"TT",14.9714004296615
60,25,0.3,"AC",25.553021848403
60,75,0.3,"AC",18.8907168190847
90,25,0.3,"AC",26.126554609238
90,75,0.3,"AC",21.8675808381464
60,25,0.3,"TT",20.9044972462297
60,75,0.3,"TT",14.1726966456028
90,25,0.3,"TT",22.2305558742434
90,75,0.3,"TT",15.9964729535496
60,25,0.3,"AC",24.5126049499039
60,75,0.3,"AC",18.9920747538712
90,25,0.3,"AC",26.8806504992944
90,75,0.3,"AC",21.6770344497961
60,25,0.3,"TT",21.7589447390842
60,75,0.3,"TT",13.0254108914517
90,25,0.3,"TT",21.7228106755348
90,75,0.3,"TT",15.9389993982607
60,25,0.3,"AC",26.2105886939961
60,75,0.3,"AC",19.2303848697225
90,25,0.3,"AC",26.1605712028856
90,75,0.3,"AC",21.6061707795816
60,25,0.3,"TT",19.4324792387346
60,75,0.3,"TT",14.6616039315053
90,25,0.3,"TT",22.3739930872165
90,75,0.3,"TT",17.3085812236445
60,25,0.3,"AC",27.6227491904062
60,75,0.3,"AC",21.0686759188159
90,25,0.3,"AC",25.8862283410548
90,75,0.3,"AC",21.7381556695106
60,25,0.3,"TT",20.0703935666045
60,75,0.3,"TT",12.6053626668161
90,25,0.3,"TT",21.5474748155569
90,75,0.3,"TT",17.4793750517789
60,25,0.3,"AC",25.2159831919068
60,75,0.3,"AC",19.1128590353455
90,25,0.3,"AC",25.1666958878598
90,75,0.3,"AC",21.1525044336884
60,25,0.3,"TT",21.083305450954
60,75,0.3,"TT",14.3593185322644
90,25,0.3,"TT",20.9178508822895
90,75,0.3,"TT",15.1134669701505
60,25,0.3,"AC",25.0318329021427
60,75,0.3,"AC",19.0174986140577
90,25,0.3,"AC",27.7583463369385
90,75,0.3,"AC",20.7882349146535
60,25,0.3,"TT",20.0088547325904
60,75,0.3,"TT",12.7591857142209
90,25,0.3,"TT",21.4926896285976
90,75,0.3,"TT",16.0017602644638
60,25,0.3,"AC",27.3466029823954
60,75,0.3,"AC",20.6416718021831
90,25,0.3,"AC",26.8355534263357
90,75,0.3,"AC",21.3225284457206
60,25,0.3,"TT",22.5016343741592
60,75,0.3,"TT",13.0522788062383
90,25,0.3,"TT",20.1581343076783
90,75,0.3,"TT",16.3852258360023
60,25,0.3,"AC",27.190061835428
60,75,0.3,"AC",18.8643532593493
90,25,0.3,"AC",25.9179504575893
90,75,0.3,"AC",19.5626919794379
60,25,0.3,"TT",20.8779211369259
60,75,0.3,"TT",12.4135130730998
90,25,0.3,"TT",20.1686394677905
90,75,0.3,"TT",17.9021959407648
60,25,0.3,"AC",25.7138064443146
60,75,0.3,"AC",20.0550220627372
90,25,0.3,"AC",25.6109473942882
90,75,0.3,"AC",20.7094982113819
60,25,0.3,"TT",21.2302140063648
60,75,0.3,"TT",14.5061735845824
90,25,0.3,"TT",22.577669447713
90,75,0.3,"TT",16.9853058103977
60,25,0.3,"AC",26.8735935203212
60,75,0.3,"AC",18.3450896056693
90,25,0.3,"AC",26.052292407967
90,75,0.3,"AC",20.2138743812005
60,25,0.3,"TT",20.4695807522133
60,75,0.3,"TT",14.8008902335497
90,25,0.3,"TT",21.3158677364615
90,75,0.3,"TT",17.6237142514284
60,25,0.3,"AC",25.4334049669142
60,75,0.3,"AC",19.3465268212986
90,25,0.3,"AC",26.9456777260074
90,75,0.3,"AC",22.9155625550589
60,25,0.3,"TT",19.9116789667742
60,75,0.3,"TT",13.5824643805591
90,25,0.3,"TT",22.0730409675263
90,75,0.3,"TT",15.4271521302362
60,25,0.3,"AC",23.6535345672081
60,75,0.3,"AC",20.5291477296238
90,25,0.3,"AC",26.7019687873232
90,75,0.3,"AC",20.8781901369841
60,25,0.3,"TT",21.4343280577918
60,75,0.3,"TT",15.4860324078259
90,25,0.3,"TT",21.2715726475538
90,75,0.3,"TT",16.8103962159637
